Gmt time,Open,High,Low,Close,Volume
18.05.2017 21:00:00.000,1.11026,1.12117,1.10968,1.12065,213159.79909999995
19.05.2017 21:00:00.000,1.12065,1.12065,1.12065,1.12065,0
20.05.2017 21:00:00.000,1.12065,1.12065,1.12065,1.12065,0
21.05.2017 21:00:00.000,1.11917,1.12634,1.11614,1.12372,204314.0706
22.05.2017 21:00:00.000,1.12372,1.12682,1.11750,1.11826,239523.55229999995
23.05.2017 21:00:00.000,1.11822,1.12199,1.11685,1.12185,229263.07210000002
24.05.2017 21:00:00.000,1.12182,1.12503,1.11937,1.12102,196428.57089999996
25.05.2017 21:00:00.000,1.12101,1.12346,1.11605,1.11799,192234.75000000003
26.05.2017 21:00:00.000,1.11799,1.11799,1.11799,1.11799,0
27.05.2017 21:00:00.000,1.11799,1.11799,1.11799,1.11799,0
28.05.2017 21:00:00.000,1.11701,1.11898,1.11618,1.11624,110771.70980000001
29.05.2017 21:00:00.000,1.11623,1.12054,1.11094,1.11856,191153.8295
30.05.2017 21:00:00.000,1.11854,1.12521,1.11645,1.12431,187343.1204
31.05.2017 21:00:00.000,1.12430,1.12566,1.12021,1.12122,167623.9205
01.06.2017 21:00:00.000,1.12124,1.12850,1.12049,1.12825,163181.93870000003
02.06.2017 21:00:00.000,1.12825,1.12825,1.12825,1.12825,0
03.06.2017 21:00:00.000,1.12825,1.12825,1.12825,1.12825,0
04.06.2017 21:00:00.000,1.12703,1.12837,1.12342,1.12541,120962.4694
05.06.2017 21:00:00.000,1.12543,1.12842,1.12404,1.12771,165966.35889999996
06.06.2017 21:00:00.000,1.12771,1.12823,1.12039,1.12554,187782.9916
07.06.2017 21:00:00.000,1.12552,1.12690,1.11947,1.12122,193583.46190000002
08.06.2017 21:00:00.000,1.12123,1.12366,1.11663,1.11941,218531.94090000002
09.06.2017 21:00:00.000,1.11941,1.11941,1.11941,1.11941,0
10.06.2017 21:00:00.000,1.11941,1.11941,1.11941,1.11941,0
11.06.2017 21:00:00.000,1.12061,1.12321,1.11918,1.12029,162694.96949999998
12.06.2017 21:00:00.000,1.12033,1.12249,1.11852,1.12107,156711.96060000002
13.06.2017 21:00:00.000,1.12106,1.12958,1.11930,1.12170,220978.70070000004
14.06.2017 21:00:00.000,1.12173,1.12285,1.11321,1.11450,215508.4896
15.06.2017 21:00:00.000,1.11450,1.12016,1.11384,1.11968,183133.72050000002
16.06.2017 21:00:00.000,1.11968,1.11968,1.11968,1.11968,0
17.06.2017 21:00:00.000,1.11968,1.11968,1.11968,1.11968,0
18.06.2017 21:00:00.000,1.12053,1.12128,1.11431,1.11483,184147.9617
19.06.2017 21:00:00.000,1.11480,1.11648,1.11188,1.11336,226580.77860000005
20.06.2017 21:00:00.000,1.11335,1.11690,1.11272,1.11680,199229.69970000003
21.06.2017 21:00:00.000,1.11681,1.11779,1.11392,1.11516,196403.3307
22.06.2017 21:00:00.000,1.11511,1.12089,1.11452,1.11918,173203.05979999996
23.06.2017 21:00:00.000,1.11918,1.11918,1.11918,1.11918,0
24.06.2017 21:00:00.000,1.11918,1.11918,1.11918,1.11918,0
25.06.2017 21:00:00.000,1.11963,1.12198,1.11717,1.11815,181698.96899999998
26.06.2017 21:00:00.000,1.11822,1.13494,1.11788,1.13385,248870.1806
27.06.2017 21:00:00.000,1.13384,1.13906,1.12917,1.13775,259588.16840000005
28.06.2017 21:00:00.000,1.13775,1.14455,1.13744,1.14402,243525.8267
29.06.2017 21:00:00.000,1.14400,1.14452,1.13921,1.14251,219235.158
30.06.2017 21:00:00.000,1.14251,1.14251,1.14251,1.14251,0
01.07.2017 21:00:00.000,1.14251,1.14251,1.14251,1.14251,0
02.07.2017 21:00:00.000,1.14175,1.14266,1.13550,1.13641,171361.23040000006
03.07.2017 21:00:00.000,1.13638,1.13769,1.13359,1.13427,156516.9506
04.07.2017 21:00:00.000,1.13413,1.13685,1.13123,1.13513,208179.83150000003
05.07.2017 21:00:00.000,1.13512,1.14247,1.13299,1.14229,201796.17989999996
06.07.2017 21:00:00.000,1.14221,1.14398,1.13796,1.13996,202669.04060000004
07.07.2017 21:00:00.000,1.13996,1.13996,1.13996,1.13996,0
08.07.2017 21:00:00.000,1.13996,1.13996,1.13996,1.13996,0
09.07.2017 21:00:00.000,1.13966,1.14180,1.13817,1.13991,159092.61909999998
10.07.2017 21:00:00.000,1.13992,1.14797,1.13828,1.14674,188241.0699
11.07.2017 21:00:00.000,1.14674,1.14893,1.13916,1.14116,224399.22939999998
12.07.2017 21:00:00.000,1.14115,1.14558,1.13705,1.13973,208988.36939999997
13.07.2017 21:00:00.000,1.13973,1.14719,1.13914,1.14685,204864.5001
14.07.2017 21:00:00.000,1.14685,1.14685,1.14685,1.14685,0
15.07.2017 21:00:00.000,1.14685,1.14685,1.14685,1.14685,0
16.07.2017 21:00:00.000,1.14700,1.14870,1.14348,1.14780,192010.0292
17.07.2017 21:00:00.000,1.14783,1.15831,1.14714,1.15538,248509.10819999996
18.07.2017 21:00:00.000,1.15537,1.15561,1.15099,1.15142,201411.52799999996
19.07.2017 21:00:00.000,1.15144,1.16580,1.14792,1.16304,273654.9913
20.07.2017 21:00:00.000,1.16286,1.16828,1.16190,1.16622,235835.16989999995
21.07.2017 21:00:00.000,1.16622,1.16622,1.16622,1.16622,0
22.07.2017 21:00:00.000,1.16622,1.16622,1.16622,1.16622,0
23.07.2017 21:00:00.000,1.16635,1.16842,1.16259,1.16413,201706.6101
24.07.2017 21:00:00.000,1.16407,1.17121,1.16308,1.16467,224999.07109999994
25.07.2017 21:00:00.000,1.16464,1.17399,1.16125,1.17332,251952.4796
26.07.2017 21:00:00.000,1.17330,1.17767,1.16501,1.16753,268704.6989
27.07.2017 21:00:00.000,1.16752,1.17639,1.16711,1.17478,249151.51270000002
28.07.2017 21:00:00.000,1.17478,1.17478,1.17478,1.17478,0
29.07.2017 21:00:00.000,1.17478,1.17478,1.17478,1.17478,0
30.07.2017 21:00:00.000,1.17456,1.18454,1.17231,1.18414,233045.32150000005
31.07.2017 21:00:00.000,1.18414,1.18443,1.17852,1.18014,233868.92069999996
01.08.2017 21:00:00.000,1.18014,1.19100,1.17937,1.18555,236360.21980000005
02.08.2017 21:00:00.000,1.18555,1.18930,1.18305,1.18690,221044.269
03.08.2017 21:00:00.000,1.18688,1.18891,1.17281,1.17730,229173.47019999998
04.08.2017 21:00:00.000,1.17730,1.17730,1.17730,1.17730,0
05.08.2017 21:00:00.000,1.17730,1.17730,1.17730,1.17730,0
06.08.2017 21:00:00.000,1.17734,1.18140,1.17706,1.17951,182286.73920000004
07.08.2017 21:00:00.000,1.17952,1.18238,1.17151,1.17509,206148.7998
08.08.2017 21:00:00.000,1.17509,1.17639,1.16891,1.17586,278939.0496
09.08.2017 21:00:00.000,1.17583,1.17851,1.17041,1.17714,222504.4696
10.08.2017 21:00:00.000,1.17715,1.18472,1.17485,1.18199,225617.3908
11.08.2017 21:00:00.000,1.18199,1.18199,1.18199,1.18199,0
12.08.2017 21:00:00.000,1.18199,1.18199,1.18199,1.18199,0
13.08.2017 21:00:00.000,1.18200,1.18382,1.17699,1.17786,202475.21839999998
14.08.2017 21:00:00.000,1.17786,1.17928,1.16872,1.17344,217747.8612
15.08.2017 21:00:00.000,1.17344,1.17786,1.16816,1.17665,252191.71069999997
16.08.2017 21:00:00.000,1.17665,1.17899,1.16622,1.17226,246032.71110000001
17.08.2017 21:00:00.000,1.17226,1.17743,1.17083,1.17591,237846.3388
18.08.2017 21:00:00.000,1.17591,1.17591,1.17591,1.17591,0
19.08.2017 21:00:00.000,1.17591,1.17591,1.17591,1.17591,0
20.08.2017 21:00:00.000,1.17578,1.18280,1.17311,1.18145,177731.299
21.08.2017 21:00:00.000,1.18147,1.18241,1.17451,1.17612,196261.66
22.08.2017 21:00:00.000,1.17611,1.18232,1.17403,1.18066,196662.17990000002
23.08.2017 21:00:00.000,1.18065,1.18178,1.17841,1.17990,221579.16789999997
24.08.2017 21:00:00.000,1.17990,1.19414,1.17733,1.19219,238328.41809999998
25.08.2017 21:00:00.000,1.19219,1.19219,1.19219,1.19219,0
26.08.2017 21:00:00.000,1.19219,1.19219,1.19219,1.19219,0
27.08.2017 21:00:00.000,1.19431,1.19836,1.19168,1.19784,199006.35030000002
28.08.2017 21:00:00.000,1.19786,1.20701,1.19465,1.19717,288901.7291
29.08.2017 21:00:00.000,1.19717,1.19843,1.18804,1.18832,248066.44139999998
30.08.2017 21:00:00.000,1.18833,1.19126,1.18231,1.19093,252407.72800000006
31.08.2017 21:00:00.000,1.19090,1.19798,1.18499,1.18597,238704.54100000003
01.09.2017 21:00:00.000,1.18597,1.18597,1.18597,1.18597,0
02.09.2017 21:00:00.000,1.18597,1.18597,1.18597,1.18597,0
03.09.2017 21:00:00.000,1.18815,1.19218,1.18738,1.18965,185648.49020000003
04.09.2017 21:00:00.000,1.18965,1.19406,1.18682,1.19135,246729.8508
05.09.2017 21:00:00.000,1.19136,1.19499,1.19028,1.19166,242826.87780000002
06.09.2017 21:00:00.000,1.19164,1.20592,1.19140,1.20226,265305.8105
07.09.2017 21:00:00.000,1.20216,1.20923,1.20146,1.20347,256616.41069999998
08.09.2017 21:00:00.000,1.20347,1.20347,1.20347,1.20347,0
09.09.2017 21:00:00.000,1.20347,1.20347,1.20347,1.20347,0
10.09.2017 21:00:00.000,1.20138,1.20295,1.19476,1.19522,218745.101
11.09.2017 21:00:00.000,1.19520,1.19780,1.19262,1.19662,218851.8097
12.09.2017 21:00:00.000,1.19658,1.19947,1.18730,1.18848,221979.68950000007
13.09.2017 21:00:00.000,1.18848,1.19220,1.18380,1.19186,237255.9403
14.09.2017 21:00:00.000,1.19184,1.19873,1.19011,1.19447,233111.47729999997
15.09.2017 21:00:00.000,1.19447,1.19447,1.19447,1.19447,0
16.09.2017 21:00:00.000,1.19447,1.19447,1.19447,1.19447,0
17.09.2017 21:00:00.000,1.19196,1.19692,1.19150,1.19535,217859.1883
18.09.2017 21:00:00.000,1.19520,1.20064,1.19499,1.19940,237008.02990000002
19.09.2017 21:00:00.000,1.19939,1.20342,1.18613,1.18924,450904.06609999994
20.09.2017 21:00:00.000,1.18923,1.19535,1.18656,1.19408,604070.9286999998
21.09.2017 21:00:00.000,1.19409,1.20044,1.19369,1.19466,235897.84119999997
22.09.2017 21:00:00.000,1.19466,1.19466,1.19466,1.19466,0
23.09.2017 21:00:00.000,1.19466,1.19466,1.19466,1.19466,0
24.09.2017 21:00:00.000,1.18947,1.19365,1.18319,1.18476,231174.11870000002
25.09.2017 21:00:00.000,1.18476,1.18615,1.17574,1.17925,238704.08670000004
26.09.2017 21:00:00.000,1.17928,1.17950,1.17171,1.17446,248140.18069999997
27.09.2017 21:00:00.000,1.17446,1.18040,1.17212,1.17855,255244.8299
28.09.2017 21:00:00.000,1.17862,1.18325,1.17726,1.18137,207571.03090000004
29.09.2017 21:00:00.000,1.18137,1.18137,1.18137,1.18137,0
30.09.2017 21:00:00.000,1.18137,1.18137,1.18137,1.18137,0
01.10.2017 21:00:00.000,1.17886,1.18151,1.17301,1.17324,214289.1226
02.10.2017 21:00:00.000,1.17324,1.17732,1.16961,1.17432,204014.37039999999
03.10.2017 21:00:00.000,1.17431,1.17877,1.17350,1.17587,208955.3102
04.10.2017 21:00:00.000,1.17590,1.17787,1.16990,1.17105,192465.4504
05.10.2017 21:00:00.000,1.17113,1.17387,1.16692,1.17299,225042.98940000005
06.10.2017 21:00:00.000,1.17299,1.17299,1.17299,1.17299,0
07.10.2017 21:00:00.000,1.17299,1.17299,1.17299,1.17299,0
08.10.2017 21:00:00.000,1.17271,1.17561,1.17195,1.17401,145592.1416
09.10.2017 21:00:00.000,1.17403,1.18254,1.17392,1.18076,211263.8301
10.10.2017 21:00:00.000,1.18074,1.18690,1.17952,1.18580,214006.19019999998
11.10.2017 21:00:00.000,1.18567,1.18797,1.18269,1.18294,208884.99020000003
12.10.2017 21:00:00.000,1.18292,1.18748,1.18053,1.18191,209661.59029999998
13.10.2017 21:00:00.000,1.18191,1.18191,1.18191,1.18191,0
14.10.2017 21:00:00.000,1.18191,1.18191,1.18191,1.18191,0
15.10.2017 21:00:00.000,1.18107,1.18196,1.17805,1.17956,187752.5379
16.10.2017 21:00:00.000,1.17958,1.18000,1.17361,1.17658,197027.3888
17.10.2017 21:00:00.000,1.17660,1.18053,1.17302,1.17870,196906.3391
18.10.2017 21:00:00.000,1.17872,1.18579,1.17679,1.18518,220447.03160000002
19.10.2017 21:00:00.000,1.18518,1.18579,1.17624,1.17817,225334.0893
20.10.2017 21:00:00.000,1.17817,1.17817,1.17817,1.17817,0
21.10.2017 21:00:00.000,1.17817,1.17817,1.17817,1.17817,0
22.10.2017 21:00:00.000,1.17641,1.17774,1.17250,1.17485,185552.2808
23.10.2017 21:00:00.000,1.17486,1.17927,1.17428,1.17609,190697.99010000002
24.10.2017 21:00:00.000,1.17605,1.18176,1.17530,1.18125,218957.55010000002
25.10.2017 21:00:00.000,1.18126,1.18367,1.16404,1.16503,217337.25239999997
26.10.2017 21:00:00.000,1.16505,1.16571,1.15741,1.16083,224109.94910000003
27.10.2017 21:00:00.000,1.16083,1.16083,1.16083,1.16083,0
28.10.2017 21:00:00.000,1.16083,1.16083,1.16083,1.16083,0
29.10.2017 21:00:00.000,1.16067,1.16579,1.15937,1.16505,188326.06199999998
30.10.2017 21:00:00.000,1.16503,1.16613,1.16248,1.16454,170208.421
31.10.2017 21:00:00.000,1.16453,1.16570,1.16064,1.16183,193841.91039999996
01.11.2017 21:00:00.000,1.16178,1.16873,1.16130,1.16579,224906.6902
02.11.2017 21:00:00.000,1.16578,1.16904,1.15991,1.16060,178881.42899999997
03.11.2017 21:00:00.000,1.16060,1.16060,1.16060,1.16060,0
04.11.2017 21:00:00.000,1.16060,1.16060,1.16060,1.16060,0
05.11.2017 22:00:00.000,1.16155,1.16240,1.15802,1.16093,182934.12869999997
06.11.2017 22:00:00.000,1.16091,1.16154,1.15539,1.15857,194770.49910000002
07.11.2017 22:00:00.000,1.15859,1.16111,1.15792,1.15943,171613.10129999998
08.11.2017 22:00:00.000,1.15942,1.16548,1.15856,1.16412,214333.85860000004
09.11.2017 22:00:00.000,1.16410,1.16778,1.16227,1.16638,174160.8617
10.11.2017 22:00:00.000,1.16638,1.16638,1.16638,1.16638,0
11.11.2017 22:00:00.000,1.16638,1.16638,1.16638,1.16638,0
12.11.2017 22:00:00.000,1.16572,1.16751,1.16373,1.16670,164500.22040000002
13.11.2017 22:00:00.000,1.16666,1.18050,1.16614,1.17975,179264.72919999997
14.11.2017 22:00:00.000,1.17975,1.18604,1.17846,1.17907,210462.549
15.11.2017 22:00:00.000,1.17905,1.18008,1.17569,1.17697,178302.80899999995
16.11.2017 22:00:00.000,1.17694,1.18217,1.17653,1.17879,195281.64759999997
17.11.2017 22:00:00.000,1.17879,1.17879,1.17879,1.17879,0
18.11.2017 22:00:00.000,1.17879,1.17879,1.17879,1.17879,0
19.11.2017 22:00:00.000,1.17857,1.18085,1.17223,1.17328,196810.2307
20.11.2017 22:00:00.000,1.17323,1.17577,1.17128,1.17378,183122.68020000003
21.11.2017 22:00:00.000,1.17378,1.18269,1.17321,1.18215,186995.66010000004
22.11.2017 22:00:00.000,1.18214,1.18559,1.18132,1.18491,149284.3413
23.11.2017 22:00:00.000,1.18491,1.19443,1.18367,1.19286,177315.6904
24.11.2017 22:00:00.000,1.19286,1.19286,1.19286,1.19286,0
25.11.2017 22:00:00.000,1.19286,1.19286,1.19286,1.19286,0
26.11.2017 22:00:00.000,1.19255,1.19611,1.18956,1.18982,194138.4002
27.11.2017 22:00:00.000,1.18977,1.19198,1.18271,1.18387,224292.8817
28.11.2017 22:00:00.000,1.18382,1.18827,1.18167,1.18468,208670.3221
29.11.2017 22:00:00.000,1.18468,1.19315,1.18090,1.19036,228270.422
30.11.2017 22:00:00.000,1.19036,1.19403,1.18508,1.18942,265888.92960000003
01.12.2017 22:00:00.000,1.18942,1.18942,1.18942,1.18942,0
02.12.2017 22:00:00.000,1.18942,1.18942,1.18942,1.18942,0
03.12.2017 22:00:00.000,1.18607,1.18785,1.18291,1.18655,217135.32259999998
04.12.2017 22:00:00.000,1.18655,1.18766,1.18007,1.18259,213431.74039999998
05.12.2017 22:00:00.000,1.18257,1.18480,1.17806,1.17952,209988.18710000004
06.12.2017 22:00:00.000,1.17950,1.18146,1.17718,1.17725,200138.35020000002
07.12.2017 22:00:00.000,1.17727,1.17765,1.17301,1.17720,203828.8197
08.12.2017 22:00:00.000,1.17720,1.17720,1.17720,1.17720,0
09.12.2017 22:00:00.000,1.17720,1.17720,1.17720,1.17720,0
10.12.2017 22:00:00.000,1.17651,1.18117,1.17636,1.17685,189343.82979999998
11.12.2017 22:00:00.000,1.17685,1.17926,1.17174,1.17413,189596.24109999998
12.12.2017 22:00:00.000,1.17412,1.18316,1.17294,1.18256,217896.3204
13.12.2017 22:00:00.000,1.18254,1.18625,1.17707,1.17773,241232.6914
14.12.2017 22:00:00.000,1.17780,1.18123,1.17488,1.17492,210408.47900000002
15.12.2017 22:00:00.000,1.17492,1.17492,1.17492,1.17492,0
16.12.2017 22:00:00.000,1.17492,1.17492,1.17492,1.17492,0
17.12.2017 22:00:00.000,1.17441,1.18342,1.17377,1.17813,200827.44900000002
18.12.2017 22:00:00.000,1.17813,1.18487,1.17764,1.18389,208771.9002
19.12.2017 22:00:00.000,1.18388,1.19017,1.18289,1.18707,195945.22980000003
20.12.2017 22:00:00.000,1.18703,1.18895,1.18493,1.18734,190313.7696
21.12.2017 22:00:00.000,1.18729,1.18754,1.18169,1.18607,185582.31030000004
22.12.2017 22:00:00.000,1.18607,1.18607,1.18607,1.18607,0
23.12.2017 22:00:00.000,1.18607,1.18607,1.18607,1.18607,0
24.12.2017 22:00:00.000,1.18440,1.18766,1.18429,1.18755,4505.85
25.12.2017 22:00:00.000,1.18711,1.18787,1.18465,1.18581,105660.4101
26.12.2017 22:00:00.000,1.18579,1.19102,1.18550,1.18872,176808.20780000003
27.12.2017 22:00:00.000,1.18870,1.19589,1.18865,1.19422,176819.3681
28.12.2017 22:00:00.000,1.19422,1.20254,1.19360,1.19985,178226.3811
29.12.2017 22:00:00.000,1.19985,1.19985,1.19985,1.19985,0
30.12.2017 22:00:00.000,1.19985,1.19985,1.19985,1.19985,0
31.12.2017 22:00:00.000,1.19985,1.19985,1.19985,1.19985,0
01.01.2018 22:00:00.000,1.20102,1.20811,1.20007,1.20583,198808.79999999996
02.01.2018 22:00:00.000,1.20581,1.20662,1.20011,1.20141,194342.53029999998
03.01.2018 22:00:00.000,1.20142,1.20889,1.20044,1.20680,211855.84989999994
04.01.2018 22:00:00.000,1.20679,1.20829,1.20205,1.20304,195569.38960000002
05.01.2018 22:00:00.000,1.20304,1.20304,1.20304,1.20304,0
06.01.2018 22:00:00.000,1.20304,1.20304,1.20304,1.20304,0
07.01.2018 22:00:00.000,1.20265,1.20521,1.19560,1.19666,183816.71930000003
08.01.2018 22:00:00.000,1.19666,1.19755,1.19156,1.19363,205136.19979999997
09.01.2018 22:00:00.000,1.19363,1.20179,1.19231,1.19471,253232.5509
10.01.2018 22:00:00.000,1.19470,1.20589,1.19291,1.20319,245605.88770000002
11.01.2018 22:00:00.000,1.20319,1.22184,1.20308,1.21993,283590.05899999995
12.01.2018 22:00:00.000,1.21993,1.21993,1.21993,1.21993,0
13.01.2018 22:00:00.000,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 22:00:00.000,1.21933,1.22964,1.21876,1.22634,230604.01699999996
15.01.2018 22:00:00.000,1.22634,1.22828,1.21952,1.22601,262606.34070000006
16.01.2018 22:00:00.000,1.22595,1.23231,1.21770,1.21851,287581.6524
17.01.2018 22:00:00.000,1.21846,1.22648,1.21650,1.22377,255791.45949999997
18.01.2018 22:00:00.000,1.22374,1.22953,1.22145,1.22145,260097.33009999996
19.01.2018 22:00:00.000,1.22145,1.22145,1.22145,1.22145,0
20.01.2018 22:00:00.000,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 22:00:00.000,1.22702,1.22726,1.22138,1.22614,234877.4122
22.01.2018 22:00:00.000,1.22612,1.23061,1.22230,1.22982,257569.4894
23.01.2018 22:00:00.000,1.22984,1.24149,1.22920,1.24076,295773.0234
24.01.2018 22:00:00.000,1.24071,1.25373,1.23639,1.23928,365529.2012
25.01.2018 22:00:00.000,1.23928,1.24936,1.23699,1.24283,328133.69360000006
26.01.2018 22:00:00.000,1.24283,1.24283,1.24283,1.24283,0
27.01.2018 22:00:00.000,1.24283,1.24283,1.24283,1.24283,0
28.01.2018 22:00:00.000,1.24232,1.24322,1.23367,1.23823,285601.03809999995
29.01.2018 22:00:00.000,1.23818,1.24538,1.23350,1.24023,300862.02099999995
30.01.2018 22:00:00.000,1.24018,1.24748,1.23868,1.24130,319539.2606
31.01.2018 22:00:00.000,1.24131,1.25229,1.23854,1.25076,300415.11
01.02.2018 22:00:00.000,1.25075,1.25182,1.24092,1.24559,307057.978
02.02.2018 22:00:00.000,1.24559,1.24559,1.24559,1.24559,0
03.02.2018 22:00:00.000,1.24559,1.24559,1.24559,1.24559,0
04.02.2018 22:00:00.000,1.24320,1.24748,1.23626,1.23661,319334.7192
05.02.2018 22:00:00.000,1.23661,1.24343,1.23138,1.23766,418236.2273
06.02.2018 22:00:00.000,1.23766,1.24055,1.22459,1.22626,315413.89040000003
07.02.2018 22:00:00.000,1.22625,1.22948,1.22120,1.22465,368163.4317000001
08.02.2018 22:00:00.000,1.22466,1.22873,1.22054,1.22510,329566.5573000001
09.02.2018 22:00:00.000,1.22510,1.22510,1.22510,1.22510,0
10.02.2018 22:00:00.000,1.22510,1.22510,1.22510,1.22510,0
11.02.2018 22:00:00.000,1.22483,1.22970,1.22350,1.22914,247025.66940000004
12.02.2018 22:00:00.000,1.22914,1.23710,1.22844,1.23503,258899.91839999997
13.02.2018 22:00:00.000,1.23499,1.24651,1.22758,1.24486,297449.7006999999
14.02.2018 22:00:00.000,1.24496,1.25103,1.24478,1.25058,291403.2419
15.02.2018 22:00:00.000,1.25056,1.25553,1.23931,1.24041,293713.3609
16.02.2018 22:00:00.000,1.24041,1.24041,1.24041,1.24041,0
17.02.2018 22:00:00.000,1.24041,1.24041,1.24041,1.24041,0
18.02.2018 22:00:00.000,1.24015,1.24349,1.23690,1.24065,192882.11149999997
19.02.2018 22:00:00.000,1.24064,1.24122,1.23199,1.23373,268056.52989999996
20.02.2018 22:00:00.000,1.23376,1.23598,1.22810,1.22829,279873.198
21.02.2018 22:00:00.000,1.22828,1.23520,1.22597,1.23305,260461.89020000002
22.02.2018 22:00:00.000,1.23301,1.23372,1.22798,1.22937,228000.5805
23.02.2018 22:00:00.000,1.22937,1.22937,1.22937,1.22937,0
24.02.2018 22:00:00.000,1.22937,1.22937,1.22937,1.22937,0
25.02.2018 22:00:00.000,1.22928,1.23550,1.22776,1.23169,224107.59869999997
26.02.2018 22:00:00.000,1.23169,1.23462,1.22216,1.22328,251054.5797
27.02.2018 22:00:00.000,1.22330,1.22412,1.21878,1.21939,254222.8935
28.02.2018 22:00:00.000,1.21936,1.22730,1.21546,1.22671,282202.7812
01.03.2018 22:00:00.000,1.22658,1.23358,1.22514,1.23186,271708.3387
02.03.2018 22:00:00.000,1.23186,1.23186,1.23186,1.23186,0
03.03.2018 22:00:00.000,1.23186,1.23186,1.23186,1.23186,0
04.03.2018 22:00:00.000,1.23248,1.23641,1.22688,1.23356,257986.36309999996
05.03.2018 22:00:00.000,1.23356,1.24199,1.23281,1.24038,241647.6689
06.03.2018 22:00:00.000,1.24037,1.24450,1.23847,1.24110,277552.77210000006
07.03.2018 22:00:00.000,1.24108,1.24460,1.22979,1.23104,268528.3778
08.03.2018 22:00:00.000,1.23103,1.23342,1.22730,1.23041,273617.8304
09.03.2018 22:00:00.000,1.23041,1.23041,1.23041,1.23041,0
10.03.2018 22:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 21:00:00.000,1.23094,1.23455,1.22903,1.23339,203862.38859999998
12.03.2018 21:00:00.000,1.23332,1.24074,1.23145,1.23894,250371.68899999998
13.03.2018 21:00:00.000,1.23893,1.24125,1.23471,1.23673,221516.8583
14.03.2018 21:00:00.000,1.23671,1.23836,1.23001,1.23043,223777.1402
15.03.2018 21:00:00.000,1.23039,1.23360,1.22602,1.22889,205774.32
16.03.2018 21:00:00.000,1.22889,1.22889,1.22889,1.22889,0
17.03.2018 21:00:00.000,1.22889,1.22889,1.22889,1.22889,0
18.03.2018 21:00:00.000,1.22817,1.23586,1.22579,1.23348,225497.53100000005
19.03.2018 21:00:00.000,1.23348,1.23545,1.22399,1.22413,240882.97780000002
20.03.2018 21:00:00.000,1.22412,1.23499,1.22402,1.23378,259550.74250000002
21.03.2018 21:00:00.000,1.23376,1.23884,1.22855,1.23017,275440.54839999997
22.03.2018 21:00:00.000,1.23017,1.23733,1.23001,1.23522,272722.4627
23.03.2018 21:00:00.000,1.23522,1.23522,1.23522,1.23522,0
24.03.2018 21:00:00.000,1.23522,1.23522,1.23522,1.23522,0
